0,16,5,12,13,12,6,1
0,7,17,20,14,12,6,1
0,19,13,30,18,12,6,2
0,8,11,20,36,12,6,2
0,3,9,11,12,12,6,2
0,4,0,15,23,12,6,2
0,18,12,20,13,12,6,1
0,10,1,16,10,12,7,2
0,6,15,24,22,12,7,2
0,14,2,26,25,12,1,0
0,0,8,23,23,12,6,2
0,9,14,12,26,12,6,2
0,11,16,36,13,12,6,2
0,12,4,14,18,12,6,1
0,1,19,10,33,12,6,0
0,17,6,15,27,12,6,1
0,5,10,14,19,12,6,2
0,2,7,28,21,12,7,2
0,15,18,22,21,12,7,0
0,13,3,18,14,12,1,2
0,10,2,19,31,12,6,1
0,16,15,13,22,12,6,0
0,19,12,36,15,12,6,2
0,3,5,14,17,12,6,2
0,14,13,26,21,12,6,2
0,18,9,24,15,12,6,2
0,6,1,28,10,12,6,2
0,7,0,21,26,12,7,1
0,8,17,23,16,12,7,0
0,4,11,19,39,12,1,0
0,0,3,27,17,12,5,2
0,9,7,15,22,12,5,0
0,11,6,42,31,12,5,2
0,12,14,15,29,12,5,0
0,13,4,21,19,12,5,0
0,1,18,10,27,12,5,0
0,2,8,32,23,12,5,2
0,17,16,19,13,12,5,0
0,15,10,25,20,12,5,2
0,5,19,17,39,12,5,0
0,10,17,20,19,12,7,1
0,16,1,16,10,12,7,0
0,19,9,42,15,12,7,1
0,8,13,23,21,12,7,2
0,3,12,17,15,12,7,1
0,14,11,32,45,12,7,1
0,4,5,22,17,12,7,2
0,18,2,30,35,12,7,1
0,6,0,31,30,12,7,0
0,7,15,25,28,12,1,2
0,10,12,21,16,1,4,1
0,16,13,16,21,1,4,2
0,7,1,28,13,1,4,1
0,19,17,43,20,1,4,2
0,8,9,26,16,1,4,1
0,3,15,18,28,1,4,1
0,14,0,33,33,1,4,2
0,4,2,25,36,1,4,1
0,18,11,31,46,1,4,2
0,6,5,31,17,1,4,1
0,9,3,17,19,1,6,2
0,11,8,46,27,1,6,2
0,12,18,17,34,1,6,2
0,13,19,21,46,1,6,1
0,1,10,14,22,1,6,2
0,17,7,20,29,1,6,0
0,15,6,29,32,1,6,1
0,5,16,18,19,1,6,2
0,0,4,33,26,1,7,2
0,2,14,37,36,1,7,0
0,10,7,22,32,1,6,0
0,9,12,20,20,1,6,0
0,1,4,17,26,1,6,0
0,8,14,27,39,1,6,0
0,3,2,19,37,1,6,0
0,15,11,30,49,1,6,0
0,18,17,34,20,1,6,2
0,19,0,47,36,1,7,0
0,6,16,33,19,1,7,2
0,13,5,22,21,1,1,1
0,11,19,52,47,1,6,1
0,12,13,23,23,1,6,0
0,16,8,19,27,1,6,0
0,7,6,35,36,1,6,2
0,2,1,40,17,1,6,2
0,4,3,29,19,1,6,2
0,17,9,20,20,1,6,2
0,5,18,22,37,1,6,0
0,0,10,39,22,2,7,2
0,14,15,42,30,2,7,0
0,10,11,22,53,2,6,0
0,13,7,26,38,2,6,1
0,1,12,17,23,2,6,0
0,19,16,48,19,2,6,1
0,3,14,19,42,2,6,0
0,15,17,33,23,2,6,1
0,18,0,40,42,2,6,2
0,9,5,20,22,2,7,1
0,8,4,30,32,2,7,1
0,6,2,36,43,2,7,1
0,0,1,42,17,2,2,2
0,16,10,20,22,2,2,2
0,7,18,39,43,2,2,2
0,17,3,24,19,2,2,0
0,11,13,56,27,2,3,2
0,12,8,26,31,2,3,1
0,2,9,44,21,2,3,2
0,14,6,45,37,2,3,1
0,4,19,33,49,2,3,0
0,5,15,23,34,2,3,2
0,10,4,22,33,2,6,0
0,11,9,59,21,2,6,1
0,12,0,27,45,2,6,0
0,16,3,23,22,2,6,2
0,19,8,52,32,2,6,2
0,17,5,24,26,2,6,1
0,15,2,34,47,2,6,2
0,13,1,27,17,2,7,1
0,14,7,46,42,2,7,0
0,18,6,43,38,2,7,1
0,9,15,22,37,2,6,0
0,2,17,47,25,2,6,2
0,8,10,32,22,2,6,2
0,4,16,36,26,2,6,2
0,5,14,27,46,2,6,2
0,6,12,39,27,2,6,0
0,0,13,48,28,3,7,2
0,7,19,45,55,3,7,2
0,10,5,22,30,3,2,2
0,16,17,26,25,3,2,1
0,14,12,46,30,3,2,2
0,7,9,48,22,3,3,2
0,19,1,55,18,3,3,2
0,8,2,35,50,3,3,0
0,3,0,22,51,3,3,0
0,4,13,39,28,3,3,2
0,18,15,44,40,3,3,2
0,6,11,39,60,3,3,0
0,3,18,22,47,3,6,0
0,0,6,54,39,3,6,2
0,9,19,22,58,3,6,2
0,12,3,30,22,3,6,2
0,1,16,18,27,3,6,1
0,17,10,26,25,3,6,0
0,5,4,30,42,3,6,2
0,11,14,63,49,3,7,1
0,13,8,28,35,3,7,2
0,2,18,53,50,3,7,2
0,15,7,40,51,3,1,0
0,10,15,28,40,3,6,0
0,19,5,58,33,3,6,2
0,8,0,35,57,3,6,0
0,14,9,50,25,3,6,2
0,4,12,42,33,3,6,0
0,18,1,50,19,3,6,2
0,6,17,39,26,3,6,2
0,16,11,28,64,3,7,0
0,7,2,54,56,3,7,0
0,3,13,22,31,3,7,0
0,0,7,60,54,4,6,2
0,11,4,67,42,4,6,2
0,13,14,34,53,4,6,2
0,1,6,19,42,4,6,2
0,2,10,59,28,4,6,2
0,15,16,43,28,4,6,2
0,5,3,33,22,4,6,0
0,9,18,25,53,4,7,1
0,17,8,26,35,4,7,2
0,12,19,36,61,4,1,2
0,10,3,28,25,4,2,1
0,9,0,26,63,4,6,0
0,14,16,53,28,4,6,2
0,17,12,29,39,4,6,0
0,15,13,46,37,4,6,1
0,18,10,54,29,4,6,0
0,5,1,33,22,4,6,0
0,6,4,42,42,4,6,1
0,2,19,62,61,4,7,2
0,3,11,26,70,4,7,0
0,7,8,54,35,4,1,2
0,11,2,73,65,4,6,2
0,12,5,42,33,4,6,0
0,13,9,38,26,4,6,2
0,1,15,25,47,4,6,2
0,4,14,43,56,4,6,2
0,19,6,61,43,4,7,2
0,8,18,35,54,4,7,0
0,9,1,26,28,4,6,0
0,12,16,42,28,4,6,0
0,19,10,64,32,4,6,2
0,8,15,35,47,4,6,0
0,3,6,26,43,4,6,1
0,14,18,56,57,4,6,1
0,4,17,46,29,4,6,1
0,5,7,36,57,4,6,1
0,0,11,66,76,4,7,1
0,13,2,41,65,4,7,2
0,16,7,31,58,4,2,2
0,1,11,31,77,4,3,0
0,10,13,32,44,5,6,2
0,1,8,31,35,5,6,2
0,7,3,58,27,5,6,2
0,2,5,65,37,5,6,0
0,17,14,30,57,5,6,2
0,15,4,50,47,5,6,2
0,6,9,44,26,5,6,2
0,11,12,80,42,5,7,2
0,18,19,58,67,5,7,0
0,16,0,34,67,5,1,0
0,10,6,35,47,5,6,2
0,12,2,42,65,5,6,0
0,13,17,44,33,5,6,0
0,16,9,34,26,5,6,0
0,1,14,34,57,5,6,2
0,8,5,35,40,5,6,1
0,4,18,47,58,5,6,2
0,11,7,83,61,5,7,1
0,19,3,70,27,5,7,2
0,0,15,70,53,5,1,0
0,9,4,29,50,5,6,1
0,7,12,62,42,5,6,0
0,3,8,27,36,5,6,2
0,14,10,57,38,5,6,2
0,17,1,36,37,5,6,1
0,18,16,58,34,5,6,2
0,6,13,47,44,5,6,0
0,2,0,68,70,5,7,1
0,15,19,56,73,5,7,0
0,5,11,41,84,5,1,2
0,0,17,71,37,5,3,1
0,0,5,72,44,5,7,2
0,10,9,38,30,5,7,0
0,11,17,84,38,5,7,2
0,12,15,45,56,5,7,2
0,13,18,47,61,5,7,0
0,16,2,34,69,5,7,1
0,1,3,38,30,5,7,2
0,19,14,76,60,5,7,2
0,8,6,36,47,5,7,2
0,4,7,51,62,5,7,2
0,0,10,0,0,8,6,0
0,7,4,0,0,8,6,2
0,20,13,0,0,8,6,1
0,17,21,0,0,8,6,0
0,15,2,0,0,8,6,0
0,5,14,0,0,8,6,0
0,6,22,0,0,8,6,2
0,11,16,0,0,8,7,2
0,12,18,0,0,8,7,0
0,19,8,0,0,8,1,2
0,11,10,3,3,8,3,2
0,10,7,3,3,8,6,0
0,13,5,1,0,8,6,1
0,21,0,3,0,8,6,0
0,16,20,0,1,8,6,2
0,8,6,0,3,8,6,1
0,14,17,3,0,8,6,1
0,4,12,0,0,8,6,2
0,22,19,0,3,8,7,2
0,18,15,3,0,8,7,2
0,2,11,3,6,8,1,1
0,22,13,3,2,8,6,1
0,12,17,0,1,8,6,2
0,19,16,3,3,8,6,2
0,8,21,1,3,8,6,2
0,20,14,1,4,8,6,2
0,6,4,4,3,8,6,0
0,0,18,3,6,9,7,2
0,7,2,6,4,9,7,2
0,5,15,1,0,9,7,0
0,10,8,3,4,9,6,0
0,13,11,3,7,9,6,2
0,21,5,3,1,9,6,1
0,16,22,3,4,9,6,1
0,2,12,4,3,9,6,2
0,4,19,6,6,9,6,1
0,17,0,1,6,9,6,0
0,18,20,6,4,9,6,2
0,14,6,4,4,9,7,1
0,15,7,3,9,9,1,1
0,11,21,7,4,9,6,2
0,7,14,10,5,9,6,0
0,8,16,7,4,9,6,0
0,20,10,4,3,9,6,0
0,5,17,2,1,9,6,2
0,6,13,5,6,9,6,0
0,0,4,9,7,9,7,2
0,22,18,5,9,9,7,0
0,12,15,3,4,9,7,0
0,19,2,7,7,9,7,2
0,10,19,6,10,9,6,2
0,21,22,4,5,9,6,0
0,16,6,7,5,9,6,2
0,2,5,7,5,9,6,0
0,14,12,8,3,9,6,2
0,15,0,7,12,9,6,0
0,18,11,12,10,9,6,1
0,4,20,7,4,9,7,0
0,17,7,1,10,9,7,0
0,13,8,9,7,9,1,2
0,22,8,8,7,10,6,0
0,21,4,4,7,10,6,2
0,16,10,10,9,10,6,1
0,7,12,13,3,10,6,2
0,19,13,10,12,10,6,2
0,17,2,1,7,10,6,0
0,20,11,7,11,10,7,0
0,14,15,11,7,10,7,2
0,18,6,13,5,10,7,0
0,5,0,8,15,10,7,1
0,0,20,16,7,10,6,2
0,11,22,14,8,10,6,2
0,13,16,12,11,10,6,2
0,2,14,10,14,10,6,1
0,8,7,10,16,10,6,1
0,4,5,7,9,10,6,1
0,15,17,7,1,10,6,2
0,6,19,8,13,10,6,0
0,10,18,10,13,10,7,0
0,12,21,3,7,10,1,0
0,10,13,10,15,10,6,0
0,12,0,3,19,10,6,0
0,7,5,17,10,10,6,2
0,2,4,11,8,10,6,2
0,20,22,7,8,10,6,1
0,14,21,15,10,10,6,2
0,11,19,17,16,10,7,2
0,17,8,1,11,10,7,2
0,15,6,10,8,10,7,1
0,18,16,16,11,10,7,2
0,0,7,22,20,11,6,2
0,21,2,10,14,11,6,0
0,16,17,11,4,11,6,2
0,19,20,16,8,11,6,2
0,8,11,11,20,11,6,2
0,4,14,8,18,11,6,1
0,5,12,10,3,11,6,2
0,6,10,9,10,11,6,1
0,22,15,9,11,11,7,2
0,13,18,18,19,11,7,1
0,10,22,11,12,11,6,2
0,11,5,20,13,11,6,1
0,12,13,3,19,11,6,1
0,7,21,20,10,11,6,2
0,20,6,8,10,11,6,2
0,14,16,19,14,11,6,2
0,2,0,17,25,11,7,2
0,17,19,4,19,11,7,2
0,15,4,11,9,11,7,1
0,18,8,20,14,11,7,0
0,0,14,25,22,11,6,2
0,13,7,20,23,11,6,1
0,21,15,10,12,11,6,0
0,16,12,14,4,11,6,0
0,8,20,17,11,11,6,2
0,4,17,10,7,11,6,2
0,6,11,10,21,11,6,0
0,22,2,12,20,11,7,1
0,19,18,19,20,11,7,2
0,5,10,14,14,11,1,1
0,10,17,15,7,11,6,1
0,22,0,13,28,11,6,0
0,13,4,21,13,11,6,2
0,8,5,20,15,11,6,2
0,20,12,11,7,11,6,2
0,6,21,10,10,11,6,2
0,11,14,24,22,12,7,2
0,16,7,14,24,12,7,2
0,19,15,22,15,12,7,2
0,18,2,20,21,12,7,1
0,12,6,7,13,12,2,2
0,0,16,31,17,12,3,2
0,21,18,10,21,12,3,0
0,7,20,24,14,12,3,2
0,2,13,22,24,12,3,0
0,14,10,22,16,12,3,0
0,4,22,13,13,12,3,1
0,17,11,8,27,12,3,0
0,15,8,15,23,12,3,2
0,5,19,15,25,12,3,0
0,12,22,10,14,12,6,2
0,7,6,27,13,12,6,2
0,2,8,22,23,12,6,0
0,14,19,22,28,12,6,1
0,4,11,14,30,12,6,2
0,17,18,8,24,12,6,0
0,5,20,15,14,12,6,0
0,0,13,34,27,12,7,1
0,21,10,10,19,12,7,2
0,15,16,18,17,12,1,1
0,22,5,14,15,12,6,2
0,11,12,30,13,12,6,2
0,13,21,28,13,12,6,2
0,16,4,18,17,12,6,1
0,19,0,29,35,12,6,2
0,8,14,26,23,12,6,1
0,6,17,13,8,12,6,1
0,10,2,19,22,12,7,0
0,20,15,17,19,12,7,1
0,18,7,27,30,12,7,0
0,12,8,13,27,12,6,0
0,21,19,13,32,12,6,0
0,7,22,33,17,12,6,2
0,2,6,25,14,12,6,2
0,4,10,18,19,12,6,2
0,17,20,9,18,12,6,1
0,5,16,15,19,12,6,1
0,14,18,24,27,12,7,0
0,15,13,20,31,12,7,0
0,0,11,35,33,12,1,1
0,10,12,19,13,12,4,0
0,22,14,17,24,12,4,0
0,11,15,34,20,12,4,2
0,13,17,34,10,12,4,0
0,16,2,20,28,12,4,0
0,19,7,35,36,12,4,2
0,8,4,30,21,12,4,2
0,20,21,19,13,12,4,0
0,18,5,30,16,12,4,1
0,6,0,14,36,12,4,0
0,10,15,19,20,12,6,1
0,22,17,17,13,12,6,1
0,16,21,20,16,12,6,2
0,19,12,38,16,12,6,2
0,20,2,19,31,12,6,0
0,6,5,14,17,12,6,1
0,11,7,37,36,12,7,2
0,13,14,34,27,12,7,2
0,8,0,33,39,12,7,0
0,18,4,31,21,12,7,2
0,0,22,42,18,1,3,2
0,12,20,16,19,1,3,1
0,21,6,16,15,1,3,2
0,7,16,36,23,1,3,2
0,2,18,34,34,1,3,0
0,14,11,27,40,1,3,0
0,4,13,21,37,1,3,1
0,17,10,14,20,1,3,0
0,15,19,21,41,1,3,0
0,5,8,18,33,1,3,2
0,22,6,18,15,1,6,0
0,13,20,38,20,1,6,2
0,21,17,19,14,1,6,0
0,16,11,23,43,1,6,0
0,2,15,34,21,1,6,2
0,14,5,27,21,1,6,2
0,18,12,37,17,1,6,2
0,8,19,33,44,1,7,0
0,4,7,22,39,1,7,0
0,10,0,23,45,1,1,0
0,0,21,48,19,1,6,2
0,12,4,17,22,1,6,2
0,7,10,42,23,1,6,1
0,19,22,47,18,1,6,2
0,20,16,20,23,1,6,2
0,17,14,17,30,1,6,1
0,6,8,18,33,1,6,0
0,11,2,46,37,1,7,2
0,15,18,21,40,1,7,0
0,5,13,21,41,1,1,1
0,12,16,20,23,1,2,2
0,7,13,43,42,1,2,2
0,2,22,37,18,1,2,2
0,20,8,23,36,1,2,1
0,14,0,31,51,1,2,1
0,15,21,21,19,1,2,2
0,10,5,24,22,1,3,2
0,11,6,49,18,1,3,1
0,17,4,18,22,1,3,2
0,18,19,43,50,1,3,0
0,22,20,18,24,2,6,2
0,13,10,42,27,2,6,2
0,21,14,19,32,2,6,0
0,16,18,23,43,2,6,1
0,8,17,37,21,2,6,0
0,4,2,22,40,2,6,2
0,6,15,19,24,2,6,2
0,0,12,52,23,2,7,2
0,5,7,22,46,2,7,1
0,19,11,53,50,2,1,0
0,10,6,27,22,2,6,0
0,11,8,53,37,2,6,2
0,12,5,23,23,2,6,2
0,7,0,47,55,2,6,2
0,20,19,24,53,2,6,1
0,14,4,35,25,2,6,1
0,17,16,24,24,2,6,0
0,15,22,24,21,2,6,2
0,2,21,40,19,2,7,1
0,18,13,44,45,2,7,2
0,22,10,21,27,2,2,1
0,16,14,27,36,2,2,0
0,5,11,23,56,2,2,1
0,6,20,25,25,2,2,2
0,0,2,55,41,2,3,1
0,21,7,20,50,2,3,0
0,8,18,37,47,2,3,0
0,4,15,26,27,2,3,1
0,0,17,56,24,2,6,2
0,22,16,22,27,2,6,0
0,11,13,57,45,2,6,2
0,12,2,26,42,2,6,0
0,19,4,54,27,2,6,2
0,5,21,24,20,2,6,1
0,6,14,28,39,2,6,2
0,7,15,53,28,2,7,2
0,8,10,37,28,2,7,2
0,20,18,25,50,2,7,2
0,13,6,45,31,3,6,2
0,21,11,21,60,3,6,0
0,16,8,30,40,3,6,0
0,14,7,39,56,3,6,0
0,4,0,27,59,3,6,2
0,10,20,28,28,3,7,2
0,15,12,28,26,3,7,1
0,18,22,50,22,3,7,2
0,22,21,22,21,3,6,2
0,11,18,63,53,3,6,2
0,12,14,27,39,3,6,0
0,20,4,28,30,3,6,1
0,5,2,25,45,3,6,0
0,10,11,31,66,3,6,2
0,13,22,48,25,3,6,2
0,21,8,21,43,3,6,2
0,16,19,30,57,3,6,0
0,14,20,42,29,3,6,2
0,4,6,31,31,3,6,2
0,17,12,24,27,3,6,1
0,15,5,29,25,3,6,0
0,2,7,48,59,3,7,0
0,18,0,53,59,3,7,0
0,22,7,25,62,3,6,0
0,11,0,66,62,3,6,2
0,13,15,51,29,3,6,2
0,16,5,30,28,3,6,2
0,19,21,60,24,3,6,2
0,8,12,43,28,3,6,2
0,20,17,29,25,3,6,2
0,6,2,31,48,3,6,0
0,10,4,34,34,3,7,0
0,18,14,53,45,3,7,2
0,0,15,62,29,3,2,1
0,2,19,51,63,3,2,0
0,8,13,46,54,3,2,0
0,7,17,65,25,3,3,2
0,6,16,31,33,3,3,2
0,0,19,63,66,3,6,1
0,12,11,28,69,3,6,2
0,2,10,51,34,3,6,2
0,14,8,45,46,3,6,2
0,4,16,37,33,3,6,2
0,15,20,30,32,3,6,2
0,5,22,28,25,3,6,1
0,21,13,24,57,3,7,0
0,7,18,68,56,3,7,2
0,17,6,25,34,3,1,0
0,10,21,34,24,4,6,0
0,22,12,26,31,4,6,0
0,11,4,69,40,4,6,2
0,16,15,33,33,4,6,2
0,19,14,67,48,4,6,2
0,8,2,46,54,4,6,0
0,20,5,32,29,4,6,0
0,13,0,60,64,4,7,2
0,6,7,37,71,4,7,0
0,18,17,56,25,4,1,2
0,12,10,34,34,4,6,2
0,21,20,27,32,4,6,2
0,14,22,48,26,4,6,0
0,4,8,40,46,4,6,2
0,17,13,25,63,4,6,0
0,5,18,32,59,4,6,1
0,7,19,74,70,4,7,2
0,15,11,33,72,4,7,0
0,0,6,64,37,4,2,2
0,13,12,66,37,4,3,0
0,19,17,70,25,4,3,1
0,10,14,34,48,4,6,1
0,22,4,29,43,4,6,1
0,11,17,75,26,4,6,0
0,8,15,46,33,4,6,0
0,18,21,60,30,4,6,2
0,6,12,37,40,4,6,0
0,13,2,66,57,4,7,2
0,16,0,36,67,4,7,0
0,20,7,32,77,4,7,0
0,19,5,71,33,4,1,2
0,21,16,30,36,4,6,1
0,2,20,57,32,4,6,2
0,14,13,49,69,4,6,2
0,4,18,44,63,4,6,0
0,15,10,36,35,4,6,2
0,5,6,33,37,4,6,2
0,12,19,43,74,4,7,0
0,7,11,80,75,4,7,0
0,17,22,29,30,4,7,2
0,0,8,70,46,4,1,2
0,10,16,35,37,5,6,2
0,2,17,60,32,5,6,0
0,8,22,46,30,5,6,2
0,4,21,44,31,5,6,2
0,15,14,39,52,5,6,0
0,6,18,37,66,5,6,2
0,13,19,69,77,5,6,0
0,0,5,73,36,5,7,2
0,11,20,78,32,5,7,1
0,12,7,43,80,5,1,1
0,2,16,60,37,5,2,2
0,19,10,80,38,5,3,2
0,17,5,35,36,5,3,2
0,22,11,30,79,5,7,0
0,21,12,31,44,5,7,1
0,16,13,37,69,5,7,0
0,7,8,81,49,5,7,2
0,19,6,83,40,5,7,2
0,20,0,33,76,5,7,0
0,14,2,55,63,5,7,1
0,17,15,38,39,5,7,0
0,18,10,66,38,5,7,2
0,5,4,36,47,5,7,0
0,0,17,0,0,8,6,1
0,21,20,0,0,8,6,2
0,8,18,0,0,8,6,2
0,3,15,0,0,8,6,0
0,23,4,0,0,8,6,1
0,5,7,0,0,8,6,2
0,6,10,0,0,8,6,2
0,19,14,0,0,8,7,2
0,24,11,0,0,8,7,0
0,13,2,0,0,8,1,2
0,11,23,3,1,8,3,2
0,10,13,0,3,8,6,0
0,11,8,6,3,8,6,2
0,2,21,0,3,8,6,2
0,20,3,0,0,8,6,1
0,14,24,0,0,8,6,0
0,15,6,3,3,8,6,2
0,18,5,0,3,8,6,1
0,7,19,0,3,8,7,1
0,4,0,1,1,8,7,1
0,19,3,4,1,9,6,2
0,15,17,6,1,9,6,1
0,18,20,1,1,9,6,1
0,5,13,4,6,9,6,2
0,6,21,3,3,9,6,2
0,24,4,3,2,9,6,1
0,7,0,1,2,9,7,0
0,8,10,3,0,9,7,1
0,14,2,0,3,9,7,0
0,0,14,5,0,9,6,2
0,10,15,1,7,9,6,2
0,21,5,3,7,9,6,2
0,2,24,6,4,9,6,2
0,20,6,2,6,9,6,1
0,3,11,1,9,9,6,1
0,4,19,3,7,9,6,1
0,17,7,2,1,9,6,1
0,23,18,1,2,9,7,0
0,13,8,6,4,9,1,1
0,11,4,10,4,9,6,2
0,14,10,0,4,9,6,2
0,15,13,7,7,9,6,0
0,5,23,7,1,9,6,2
0,6,17,7,3,9,6,1
0,24,21,4,6,9,6,0
0,7,2,2,9,9,7,0
0,19,0,8,8,9,7,1
0,8,20,5,3,9,7,2
0,18,3,5,2,9,7,2
0,0,11,9,13,9,6,0
0,13,14,10,3,9,6,2
0,21,19,9,9,9,6,0
0,2,18,12,8,9,6,0
0,20,7,3,2,9,6,0
0,23,8,1,8,9,6,1
0,4,15,4,7,9,6,2
0,17,24,4,4,9,6,2
0,10,5,4,10,9,7,1
0,3,6,2,8,10,1,0
0,11,20,16,3,10,6,2
0,19,17,12,7,10,6,2
0,15,23,7,2,10,6,1
0,5,3,11,2,10,6,2
0,6,0,11,9,10,6,0
0,24,13,4,13,10,6,1
0,7,4,5,7,10,7,1
0,8,2,9,12,10,7,0
0,14,21,3,9,10,7,1
0,18,10,11,5,10,7,2
0,21,10,10,5,10,6,2
0,7,23,6,3,10,6,2
0,2,4,15,8,10,6,2
0,20,0,3,12,10,6,2
0,15,24,8,5,10,6,2
0,18,11,14,19,10,6,0
0,5,19,14,15,10,6,0
0,6,14,11,4,10,6,2
0,3,13,2,14,10,7,1
0,17,8,7,9,10,7,1
0,0,3,12,3,10,6,2
0,10,20,5,6,10,6,1
0,19,15,18,11,10,6,2
0,23,21,3,13,10,6,1
0,4,17,8,8,10,6,1
0,24,6,5,14,10,6,2
0,11,2,22,18,10,7,0
0,13,7,15,9,10,7,1
0,8,5,10,14,10,7,2
0,14,18,4,14,10,7,0
0,21,13,14,16,11,6,1
0,2,0,21,15,11,6,2
0,20,4,7,9,11,6,2
0,17,10,9,6,11,6,0
0,15,11,11,22,11,6,1
0,18,24,17,8,11,6,0
0,6,19,14,21,11,6,1
0,7,8,10,13,11,7,1
0,3,23,3,4,11,7,1
0,5,14,14,4,11,1,2
0,0,21,15,15,11,6,1
0,10,2,9,24,11,6,0
0,13,17,17,9,11,6,2
0,23,20,5,10,11,6,1
0,14,15,4,12,11,6,1
0,4,3,9,4,11,6,2
0,24,5,11,17,11,6,0
0,11,7,23,11,11,7,1
0,19,18,22,17,11,7,2
0,8,6,14,15,11,7,0
0,0,18,16,17,11,6,2
0,7,24,12,11,11,6,2
0,19,10,25,9,11,6,2
0,8,15,14,13,11,6,0
0,20,2,11,27,11,6,2
0,3,14,4,5,11,6,0
